index,fcs_loc,radius,AR,tdivc_scale,N_eng,HTR_f,Vspec,fcs_fuselage_location,CDS,WMTO,Vol_wing,PFEI,seats_abreast,Vol_nacelle,y_centroid_wing,L_fuse,y_centroid_nacelles,span
"(2, 1, 2, 8, 1, 1, 1, 1)",wing,2.54,6.631578947368421,0.9342105263157895,2,0.3,500000.0,0.0,5.299497451017505,722851.1849897759,27.261348675742965,1.1146811011956572,7,0.9761640341437567,6.584486609636332,25.14600000000001,3.9811416741160026,27.937836309585986
"(2, 1, 2, 9, 1, 1, 1, 1)",wing,2.54,6.631578947368421,0.9605263157894737,2,0.3,500000.0,0.0,5.318688144678683,721858.8567135179,28.057865530904962,1.1201181726891296,7,0.9813331277226178,6.580474287021996,25.14600000000001,3.9784719964231967,27.919101729285593
"(2, 1, 2, 10, 1, 1, 1, 1)",wing,2.54,6.631578947368421,0.9868421052631579,2,0.3,500000.0,0.0,5.349840483173687,721769.8232657028,28.902207948446645,1.1283296502505866,7,0.9897561525499904,6.580211254793968,25.14600000000001,3.9782969827617447,27.917873563240317
"(2, 1, 2, 11, 1, 1, 1, 1)",wing,2.54,6.631578947368421,1.013157894736842,2,0.3,500000.0,0.0,5.393525581174201,722593.3981024893,29.799872258784912,1.1394327693282207,7,1.0016162106041584,6.583738488283635,25.14600000000001,3.980643896873548,27.934343135954727
"(2, 1, 2, 12, 1, 1, 1, 1)",wing,2.54,6.631578947368421,1.0394736842105263,2,0.3,500000.0,0.0,5.45047775078376,724358.3203619893,30.75768849579773,1.153617884109412,7,1.0171547937733751,6.59116941339158,25.14600000000001,3.985588208910351,27.969040062528784
"(2, 1, 3, 1, 1, 1, 1, 1)",wing,2.54,7.2631578947368425,0.75,2,0.3,500000.0,0.0,5.1916129877001085,756779.0174806077,21.239060405203876,1.0925695347267115,7,0.947506530604535,7.007432550830742,25.14600000000001,4.2625570668951624,29.912681171194127
"(2, 1, 3, 2, 1, 1, 1, 1)",wing,2.54,7.2631578947368425,0.7763157894736842,2,0.3,500000.0,0.0,5.166390352789826,749867.1627542593,21.85192137191312,1.0871030000833874,7,0.9407272454137185,6.978268025630726,25.14600000000001,4.2431518769760865,29.77650439983219
"(2, 1, 3, 3, 1, 1, 1, 1)",wing,2.54,7.2631578947368425,0.8026315789473685,2,0.3,500000.0,0.0,5.144473631101372,743726.9968232398,22.469953322535215,1.0824601367588307,7,0.9348486531383259,6.952241456856702,25.14600000000001,4.2258345880252755,29.654979565089658
"(2, 1, 3, 4, 1, 1, 1, 1)",wing,2.54,7.2631578947368425,0.8289473684210527,2,0.3,500000.0,0.0,5.125985277868034,738288.8441585647,23.09465724121351,1.0786952631555438,7,0.9298971155792191,6.929098091175848,25.14600000000001,4.210435694906887,29.546917157241314
"(2, 1, 3, 5, 1, 1, 1, 1)",wing,2.54,7.2631578947368425,0.8552631578947368,2,0.3,500000.0,0.0,5.111768420245129,733547.3441143841,23.73000081288731,1.0760366510733217,7,0.9260910342077531,6.908853628812885,25.14600000000001,4.196965644073944,29.45239048472943
"(2, 1, 3, 6, 1, 1, 1, 1)",wing,2.54,7.2631578947368425,0.881578947368421,2,0.3,500000.0,0.0,5.102814160418802,729516.3307923828,24.380716059902696,1.0747434874145096,7,0.9236880585039517,6.891602295382053,25.14600000000001,4.185487130390394,29.371839511511535
"(2, 1, 3, 7, 1, 1, 1, 1)",wing,2.54,7.2631578947368425,0.9078947368421053,2,0.3,500000.0,0.0,5.100636074913387,726242.7941861268,25.053188098719673,1.075148749508701,7,0.923085280303601,6.877577178646035,25.14600000000001,4.176155243379269,29.30635258511768
"(2, 1, 3, 8, 1, 1, 1, 1)",wing,2.54,7.2631578947368425,0.9342105263157895,2,0.3,500000.0,0.0,5.107249440906225,723803.9291607741,25.755594934750622,1.0776583280588752,7,0.9248156109510982,6.867138306821768,25.14600000000001,4.169209534889191,29.257610771152223
"(2, 1, 3, 9, 1, 1, 1, 1)",wing,2.54,7.2631578947368425,0.9605263157894737,2,0.3,500000.0,0.0,5.124690021974414,722282.914566007,26.496877255272786,1.0826872240796077,7,0.9294237798324411,6.8606675829133605,25.14600000000001,4.1649041115882675,29.227397274303634
"(2, 1, 3, 10, 1, 1, 1, 1)",wing,2.54,7.2631578947368425,0.9868421052631579,2,0.3,500000.0,0.0,5.154284462894187,721728.365587245,27.284562918371172,1.0905295760106657,7,0.9372773095199237,6.858390698248201,25.14600000000001,4.163389141635962,29.216765906217283
"(2, 1, 3, 11, 1, 1, 1, 1)",wing,2.54,7.2631578947368425,1.013157894736842,2,0.3,500000.0,0.0,5.1965627868871165,722142.7219880812,28.12386287464257,1.1013023577756798,7,0.9485449257595824,6.8603250271994645,25.14600000000001,4.1646761854128735,29.225797792371043
"(2, 1, 3, 12, 1, 1, 1, 1)",wing,2.54,7.2631578947368425,1.0394736842105263,2,0.3,500000.0,0.0,5.252196349957149,723545.1291213853,29.021033288173477,1.115175719637426,7,0.9634474165677265,6.866550920613135,25.14600000000001,4.168818705933254,29.25486811181231
"(2, 1, 4, 1, 1, 1, 1, 1)",wing,2.54,7.894736842105263,0.75,2,0.3,500000.0,0.0,5.075995551431548,769605.1379751975,20.42323273922654,1.071502156603845,7,0.9169244229298179,7.336341204394369,25.14600000000001,4.481402902534775,31.448441421296668
"(2, 1, 4, 2, 1, 1, 1, 1)",wing,2.54,7.894736842105263,0.7763157894736842,2,0.3,500000.0,0.0,5.044829241943263,760999.7039845174,20.982287935071778,1.0647286660106754,7,0.9086411730257101,7.298777684702316,25.14600000000001,4.456409276591812,31.273047555030264
"(2, 1, 4, 3, 1, 1, 1, 1)",wing,2.54,7.894736842105263,0.8026315789473685,2,0.3,500000.0,0.0,5.017857169836299,753407.4205730506,21.548827740692108,1.0589690553687774,7,0.9014918356615522,7.265454487947976,25.14600000000001,4.43423703283698,31.1174528620139
"(2, 1, 4, 4, 1, 1, 1, 1)",wing,2.54,7.894736842105263,0.8289473684210527,2,0.3,500000.0,0.0,4.995021576050278,746712.5866674815,22.12378627310562,1.0542387004818874,7,0.8954515578280517,7.2359280825372485,25.14600000000001,4.414591058808831,30.979586377605834
"(2, 1, 4, 5, 1, 1, 1, 1)",wing,2.54,7.894736842105263,0.8552631578947368,2,0.3,500000.0,0.0,4.977032543440566,740876.3345200983,22.71063837764579,1.0507362556696183,7,0.8906983420678564,7.210084317764409,25.14600000000001,4.397395402092272,30.858915102401912
"(2, 1, 4, 6, 1, 1, 1, 1)",wing,2.54,7.894736842105263,0.881578947368421,2,0.3,500000.0,0.0,4.964781858390925,735886.671848146,23.31367814576268,1.048697566604806,7,0.8874580761014378,7.187920640752879,25.14600000000001,4.38264836408071,30.75542711635586
"(2, 1, 4, 7, 1, 1, 1, 1)",wing,2.54,7.894736842105263,0.9078947368421053,2,0.3,500000.0,0.0,4.9597142973251165,731772.1524812037,23.938923406945776,1.048442929704748,7,0.8861024829504011,7.169608862838763,25.14600000000001,4.370464262822679,30.669924651387223
"(2, 1, 4, 8, 1, 1, 1, 1)",wing,2.54,7.894736842105263,0.9342105263157895,2,0.3,500000.0,0.0,4.963784950977243,728595.2083872717,24.594128776868104,1.050365383403734,7,0.8871395037974894,7.155466931043588,25.14600000000001,4.361054650616551,30.60389228502843
"(2, 1, 4, 9, 1, 1, 1, 1)",wing,2.54,7.894736842105263,0.9605263157894737,2,0.3,500000.0,0.0,4.978975870579894,726426.8243307822,25.287791918131973,1.0548684829787034,7,0.8910906387466627,7.145845749537671,25.14600000000001,4.354653008447243,30.558968480331533
"(2, 1, 4, 10, 1, 1, 1, 1)",wing,2.54,7.894736842105263,0.9868421052631579,2,0.3,500000.0,0.0,5.006563803907181,725304.5228790226,26.027035584131795,1.0622365488384895,7,0.8983038711190824,7.140937615832676,25.14600000000001,4.351387285242754,30.536051124510557
"(2, 1, 4, 11, 1, 1, 1, 1)",wing,2.54,7.894736842105263,1.013157894736842,2,0.3,500000.0,0.0,5.047032171760637,725220.2234027854,26.816727430147566,1.0725774509863162,7,0.9089326160701352,7.140719169054076,25.14600000000001,4.351241937386175,30.535031139552107
"(2, 1, 4, 12, 1, 1, 1, 1)",wing,2.54,7.894736842105263,1.0394736842105263,2,0.3,500000.0,0.0,5.101005420461917,726183.820507705,27.66272248344052,1.0860502181886702,7,0.9231820161956099,7.145236935253245,25.14600000000001,4.354247921900019,30.556125767719436
"(2, 1, 5, 1, 1, 1, 1, 1)",wing,2.54,8.526315789473685,0.75,2,0.3,500000.0,0.0,5.006554707956811,788171.964793233,19.866502683672856,1.0598909468773012,7,0.8988059066408193,7.68417921398195,25.14600000000001,4.712843757163087,33.07258776956553
"(2, 1, 5, 2, 1, 1, 1, 1)",wing,2.54,8.526315789473685,0.7763157894736842,2,0.3,500000.0,0.0,4.967531263557535,777323.5913564647,20.36918822520437,1.0513832756203414,7,0.8885071032239527,7.635512645282405,25.14600000000001,4.680462499390238,32.845350872913954
"(2, 1, 5, 3, 1, 1, 1, 1)",wing,2.54,8.526315789473685,0.8026315789473685,2,0.3,500000.0,0.0,4.933972564958743,767836.2545310742,20.88334872036585,1.0441636399356435,7,0.879681121518631,7.592667214946862,25.14600000000001,4.651954450412115,32.64529438885695
"(2, 1, 5, 4, 1, 1, 1, 1)",wing,2.54,8.526315789473685,0.8289473684210527,2,0.3,500000.0,0.0,4.905538014180108,759521.8458853934,21.40893541391059,1.0381849412202429,7,0.8722236774605979,7.554898019834806,25.14600000000001,4.626823974286973,32.4689401704349
"(2, 1, 5, 5, 1, 1, 1, 1)",wing,2.54,8.526315789473685,0.8552631578947368,2,0.3,500000.0,0.0,4.882733072517291,752290.038333842,21.948683906445766,1.033602610600662,7,0.8662536092398453,7.521882797185362,25.14600000000001,4.604856647154463,32.31478348880325
"(2, 1, 5, 6, 1, 1, 1, 1)",wing,2.54,8.526315789473685,0.881578947368421,2,0.3,500000.0,0.0,4.866295528279823,746089.5303593035,22.50626586638817,1.030617481207365,7,0.861951104871472,7.493462215767194,25.14600000000001,4.585946454848989,32.18208038490519
"(2, 1, 5, 7, 1, 1, 1, 1)",wing,2.54,8.526315789473685,0.9078947368421053,2,0.3,500000.0,0.0,4.857624416869437,740934.6885884388,23.08785513776526,1.0295393570875784,7,0.8596694300215918,7.469767059876692,25.14600000000001,4.570180417272041,32.07144152471608
"(2, 1, 5, 8, 1, 1, 1, 1)",wing,2.54,8.526315789473685,0.9342105263157895,2,0.3,500000.0,0.0,4.858524954548301,736850.0124376921,23.700032322694522,1.0307306179152396,7,0.8598697060209639,7.450966481609066,25.14600000000001,4.55767108309397,31.98365672346646
"(2, 1, 5, 9, 1, 1, 1, 1)",wing,2.54,8.526315789473685,0.9605263157894737,2,0.3,500000.0,0.0,4.8709136884999085,733889.4308180306,24.35084979823095,1.0345804732333215,7,0.8630485968004742,7.437356907302667,25.14600000000001,4.54861568540372,31.920110073008566
"(2, 1, 5, 10, 1, 1, 1, 1)",wing,2.54,8.526315789473685,0.9868421052631579,2,0.3,500000.0,0.0,4.896014686339825,732076.1763721497,25.047060674883404,1.0413639816060785,7,0.8695347554422133,7.429081360070573,25.14600000000001,4.543109387439953,31.881469385543532
"(2, 1, 5, 11, 1, 1, 1, 1)",wing,2.54,8.526315789473685,1.013157894736842,2,0.3,500000.0,0.0,4.93425377076708,731386.7934449723,25.793105936769113,1.0511702576538995,7,0.8794635667535332,7.426052739569688,25.14600000000001,4.541094235277886,31.867327966862362
"(2, 1, 5, 12, 1, 1, 1, 1)",wing,2.54,8.526315789473685,1.0394736842105263,2,0.3,500000.0,0.0,4.98622091685799,731822.0108715818,26.59459495483791,1.0641577629929386,7,0.8930282299736517,7.428283266603689,25.14600000000001,4.54257836026938,31.877742879083375
"(2, 1, 6, 1, 1, 1, 1, 1)",wing,2.54,9.157894736842104,0.75,2,0.3,500000.0,0.0,4.978426473754593,813020.6561582523,19.54221759191403,1.0568364620440178,7,0.8916399302248312,8.056189870848298,25.14600000000001,4.960368357646144,34.8096025097975
"(2, 1, 6, 2, 1, 1, 1, 1)",wing,2.54,9.157894736842104,0.7763157894736842,2,0.3,500000.0,0.0,4.9291629499151135,799224.9953134749,19.982330103194144,1.0460690124331224,7,0.8786794420958846,7.992978904106997,25.14600000000001,4.918309698841621,34.514454026958745
"(2, 1, 6, 3, 1, 1, 1, 1)",wing,2.54,9.157894736842104,0.8026315789473685,2,0.3,500000.0,0.0,4.887161337972119,787288.2741035656,20.440386547077523,1.036976458495726,7,0.8676783153684575,7.937838470770944,25.14600000000001,4.8816209280226905,34.25698896858029
"(2, 1, 6, 4, 1, 1, 1, 1)",wing,2.54,9.157894736842104,0.8289473684210527,2,0.3,500000.0,0.0,4.851651902560748,776910.4134042116,20.914701100566084,1.0294192849935195,7,0.8584116059115009,7.889555820491249,25.14600000000001,4.849495117914411,34.031544687118675
"(2, 1, 6, 5, 1, 1, 1, 1)",wing,2.54,9.157894736842104,0.8552631578947368,2,0.3,500000.0,0.0,4.82282554481383,767920.9774222794,21.406778151095335,1.023482786453271,7,0.8509089916479119,7.847476481662061,25.14600000000001,4.82149680297359,33.83506528402519
"(2, 1, 6, 6, 1, 1, 1, 1)",wing,2.54,9.157894736842104,0.881578947368421,2,0.3,500000.0,0.0,4.801197652271398,760211.1217969112,21.91941210918726,1.0193225528975676,7,0.8452867830836678,7.811204078067178,25.14600000000001,4.797362246496061,33.66569997541095
"(2, 1, 6, 7, 1, 1, 1, 1)",wing,2.54,9.157894736842104,0.9078947368421053,2,0.3,500000.0,0.0,4.787948586872476,753738.3064223799,22.457415623055887,1.017200726379681,7,0.841835085738334,7.7806331931193276,25.14600000000001,4.777021307484066,33.52295654374784
"(2, 1, 6, 8, 1, 1, 1, 1)",wing,2.54,9.157894736842104,0.9342105263157895,2,0.3,500000.0,0.0,4.784850584646206,748513.5616268734,23.027573101920535,1.0174740556972233,7,0.8409994433808143,7.755896427407566,25.14600000000001,4.760562214345112,33.407454135755174
"(2, 1, 6, 9, 1, 1, 1, 1)",wing,2.54,9.157894736842104,0.9605263157894737,2,0.3,500000.0,0.0,4.7937321294334065,744565.8895345692,23.637423458915205,1.0205117309648581,7,0.8432467739230924,7.737199297903252,25.14600000000001,4.748121711834459,33.320152363750594
"(2, 1, 6, 10, 1, 1, 1, 1)",wing,2.54,9.157894736842104,0.9868421052631579,2,0.3,500000.0,0.0,4.815748460803897,741897.9128668419,24.293294492729554,1.0265746182070687,7,0.8488824953339996,7.724606510221719,25.14600000000001,4.739742853104723,33.26135335512087
"(2, 1, 6, 11, 1, 1, 1, 1)",wing,2.54,9.157894736842104,1.013157894736842,2,0.3,500000.0,0.0,4.851254245756299,740465.0000832647,24.999123581294796,1.0357265877728055,7,0.8580203924284147,7.717939421224753,25.14600000000001,4.735306774433591,33.23022297848134
"(2, 1, 6, 12, 1, 1, 1, 1)",wing,2.54,9.157894736842104,1.0394736842105263,2,0.3,500000.0,0.0,4.900806141585273,740256.7064679646,25.760339166214656,1.04813075268802,7,0.8708421565820407,7.717166634069514,25.14600000000001,4.734792585314734,33.22661463378761
"(2, 1, 7, 1, 1, 1, 1, 1)",wing,2.54,9.789473684210526,0.75,2,0.3,500000.0,0.0,4.990946327155228,845362.1854858366,19.452292897753576,1.0623179659700182,7,0.8951749242723449,8.460175979560105,25.14600000000001,5.229168453325984,36.69591897070867
"(2, 1, 7, 2, 1, 1, 1, 1)",wing,2.54,9.789473684210526,0.7763157894736842,2,0.3,500000.0,0.0,4.92782823645907,827560.6882803394,19.81451105887182,1.0484904302860587,7,0.8785579063284457,8.377376878825785,25.14600000000001,5.174076444666184,36.30930838362235
"(2, 1, 7, 3, 1, 1, 1, 1)",wing,2.54,9.789473684210526,0.8026315789473685,2,0.3,500000.0,0.0,4.874635621220511,812361.5106797708,20.20568353766816,1.0369164203259065,7,0.8646335029601303,8.30596939005388,25.14600000000001,5.126564068868536,35.97588820258622
"(2, 1, 7, 4, 1, 1, 1, 1)",wing,2.54,9.789473684210526,0.8289473684210527,2,0.3,500000.0,0.0,4.829911970004329,799282.2511693821,20.62115446330858,1.027306064219174,7,0.8529814116495651,8.24398268209191,25.14600000000001,5.085319994699287,35.68645610315289
"(2, 1, 7, 5, 1, 1, 1, 1)",wing,2.54,9.789473684210526,0.8552631578947368,2,0.3,500000.0,0.0,4.793364439978695,788026.1927083489,21.06036314216663,1.0196388164125982,7,0.8434943707654838,8.190234919509466,25.14600000000001,5.049557864731979,35.43549378759284
"(2, 1, 7, 6, 1, 1, 1, 1)",wing,2.54,9.789473684210526,0.881578947368421,2,0.3,500000.0,0.0,4.765160659565333,778393.2831855337,21.52458910819913,1.013992900815138,7,0.8361900754057557,8.14394686180439,25.14600000000001,5.018759195986578,35.21936277885318
"(2, 1, 7, 7, 1, 1, 1, 1)",wing,2.54,9.789473684210526,0.9078947368421053,2,0.3,500000.0,0.0,4.746249846191271,770277.3397562145,22.017608599042774,1.0105829739075654,7,0.8312914152686793,8.104750464547271,25.14600000000001,4.992679102869974,35.03634458154368
"(2, 1, 7, 8, 1, 1, 1, 1)",wing,2.54,9.789473684210526,0.9342105263157895,2,0.3,500000.0,0.0,4.738248842874722,763643.5661727674,22.54544365039132,1.0097346774986113,7,0.8291966560284154,8.072595589123878,25.14600000000001,4.971284224669973,34.886205085403326
"(2, 1, 7, 9, 1, 1, 1, 1)",wing,2.54,9.789473684210526,0.9605263157894737,2,0.3,500000.0,0.0,4.742862622001243,758484.8377660585,23.11496445412739,1.011789408411792,7,0.8303339418609995,8.04754553100455,25.14600000000001,4.95461667627151,34.76923983348428
"(2, 1, 7, 10, 1, 1, 1, 1)",wing,2.54,9.789473684210526,0.9868421052631579,2,0.3,500000.0,0.0,4.761147928837085,754773.1340940424,23.731889693842408,1.0169818268835522,7,0.8349778639393817,8.029539901518989,25.14600000000001,4.942636276886176,34.685166855341585
"(2, 1, 7, 11, 1, 1, 1, 1)",wing,2.54,9.789473684210526,1.013157894736842,2,0.3,500000.0,0.0,4.793377407151193,752436.8922432316,24.399613243762012,1.0253508653463532,7,0.8432173982320775,8.018281653085753,25.14600000000001,4.935145380068731,34.63259915837706
"(2, 1, 7, 12, 1, 1, 1, 1)",wing,2.54,9.789473684210526,1.0394736842105263,2,0.3,500000.0,0.0,4.840070233193705,751451.1649276996,25.123397689412066,1.0370678519791747,7,0.8552214970052474,8.013680968846515,25.14600000000001,4.932084224407603,34.61111736426388
"(2, 1, 8, 1, 1, 1, 1, 1)",wing,2.54,10.421052631578947,0.75,2,0.3,500000.0,0.0,5.047397025356759,887223.0205730255,19.62669627065299,1.0771662788556433,7,0.9103336335424363,8.90727626625605,25.14600000000001,5.5266554145127795,38.78354676851074
"(2, 1, 8, 2, 1, 1, 1, 1)",wing,2.54,10.421052631578947,0.7763157894736842,2,0.3,500000.0,0.0,4.964988830151447,863820.3797624897,19.882576477125028,1.059073923901867,7,0.8885346676216201,8.797485956311322,25.14600000000001,5.453604274432824,38.27090718900228
"(2, 1, 8, 3, 1, 1, 1, 1)",wing,2.54,10.421052631578947,0.8026315789473685,2,0.3,500000.0,0.0,4.896590844679793,844168.7747897172,20.18666360296855,1.0441272880804575,7,0.8705746603373549,8.704135187789987,25.14600000000001,5.391491506272716,37.8350281141945
"(2, 1, 8, 4, 1, 1, 1, 1)",wing,2.54,10.421052631578947,0.8289473684210527,2,0.3,500000.0,0.0,4.839609142218356,827478.0759573238,20.52870751236582,1.031787226049186,7,0.8557037991926996,8.62399114091153,25.14600000000001,5.3381660898672045,37.46081466573477
"(2, 1, 8, 5, 1, 1, 1, 1)",wing,2.54,10.421052631578947,0.8552631578947368,2,0.3,500000.0,0.0,4.792976922558435,813244.5975547956,20.904433171417935,1.021862745209875,7,0.8435932953043414,8.555011276319137,25.14600000000001,5.2922689815197375,37.13872969487535
"(2, 1, 8, 6, 1, 1, 1, 1)",wing,2.54,10.421052631578947,0.881578947368421,2,0.3,500000.0,0.0,4.756323990812815,801123.9080222759,21.312553059848888,1.01431431245636,7,0.8341077351359601,8.495808975848911,25.14600000000001,5.252877567588186,36.8622987199171
"(2, 1, 8, 7, 1, 1, 1, 1)",wing,2.54,10.421052631578947,0.9078947368421053,2,0.3,500000.0,0.0,4.7302383589043435,790909.3498462047,21.755084949670866,1.0092786580483795,7,0.8273663907814215,8.445594747656544,25.14600000000001,5.219466544160579,36.62783539761811
"(2, 1, 8, 8, 1, 1, 1, 1)",wing,2.54,10.421052631578947,0.9342105263157895,2,0.3,500000.0,0.0,4.71609371664923,782494.6804914013,22.23680267975682,1.0070287395110986,7,0.823696131921143,8.40402307444762,25.14600000000001,5.191806014515731,36.433726417654256
"(2, 1, 8, 9, 1, 1, 1, 1)",wing,2.54,10.421052631578947,0.9605263157894737,2,0.3,500000.0,0.0,4.715422409698657,775820.451960891,22.76367350317211,1.007873207551101,7,0.8234730127030212,8.370943722100742,25.14600000000001,5.169796017428898,36.279270297746656
"(2, 1, 8, 10, 1, 1, 1, 1)",wing,2.54,10.421052631578947,0.9868421052631579,2,0.3,500000.0,0.0,4.729134177816106,770812.9712342717,23.34051448685266,1.0120043792776208,7,0.8269274662130184,8.346102232891623,25.14600000000001,5.153267244453182,36.16327890844338
"(2, 1, 8, 11, 1, 1, 1, 1)",wing,2.54,10.421052631578947,1.013157894736842,2,0.3,500000.0,0.0,4.757392006517914,767363.3356502679,23.97000034957776,1.0194294936985873,7,0.8341158199304687,8.329035362315881,25.14600000000001,5.141911466754925,36.08358924038544
"(2, 1, 8, 12, 1, 1, 1, 1)",wing,2.54,10.421052631578947,1.0394736842105263,2,0.3,500000.0,0.0,4.800664786885607,765426.5261872049,24.65719374742935,1.0303304851447246,7,0.8451904455472818,8.319570796135869,25.14600000000001,5.13561403167017,36.03939671347488
"(2, 1, 8, 13, 1, 1, 1, 1)",wing,2.54,10.421052631578947,1.0657894736842106,2,0.3,500000.0,0.0,4.861890404077471,765122.775507397,25.41509889875085,1.0453182947382824,7,0.8609623349212034,8.318349402520036,25.14600000000001,5.134801353427729,36.03369370826477
"(2, 1, 9, 1, 1, 1, 1, 1)",wing,2.54,11.052631578947368,0.75,2,0.3,500000.0,0.0,5.1561599629900785,941913.0810682292,20.135270757852755,1.1033195602747534,7,0.9395671490364572,9.413971343761089,25.14600000000001,5.863794940790452,41.14943818098563
